year,engine,confidence
2016,v6_aggressive,0.6559564019431174
2016,defensive,0.336008990233976
2016,defensive,0.3362788624290997
2016,defensive,0.3362890385068636
2016,v6_aggressive,0.3218705534673567
2016,defensive,0.3364874374415999
2016,defensive,0.3365094943926923
2016,defensive,0.34981057054713666
2016,benchmark_core,0.3084432053493587
2016,benchmark_core,0.3218846536287899
2016,v6_aggressive,0.5725028939576595
2016,v6_aggressive,0.6290185928617524
2016,v6_aggressive,0.6557237562330283
2016,v6_aggressive,0.6619548290206593
2016,v6_aggressive,0.6620292468943151
2016,v6_aggressive,0.713637710759288
2016,v6_aggressive,0.6946588744946223
2016,v6_aggressive,0.7350025013982057
2016,v6_aggressive,0.7168187627647014
2016,v6_aggressive,0.6815593920774827
2016,v6_aggressive,0.697324257529548
2016,v6_aggressive,0.6808645587908408
2016,v6_aggressive,0.7034502821256978
2016,v6_aggressive,0.6657485868105338
2016,v6_aggressive,0.6464986435040235
2016,v6_aggressive,0.6763309757912931
2016,v6_aggressive,0.6831311615808597
2016,v6_aggressive,0.6875663052861849
2016,v6_aggressive,0.690381119143395
2016,v6_aggressive,0.6781033405968604
2016,v6_aggressive,0.6752087261625179
2016,v6_aggressive,0.6670976140891896
2016,v6_aggressive,0.6779441742914761
2016,v6_aggressive,0.6907642807588881
2016,v6_aggressive,0.6789653639187545
2016,v6_aggressive,0.7103939356773092
2016,v6_aggressive,0.603055314228147
2016,v6_aggressive,0.6436536063492307
2016,v6_aggressive,0.6724366470268729
2016,v6_aggressive,0.5703102973431151
2016,v6_aggressive,0.5699294746354604
2016,v6_aggressive,0.590179305700546
2016,v6_aggressive,0.5501579754260888
2016,v6_aggressive,0.5794712971008886
2016,v6_aggressive,0.5961531703743395
2016,v6_aggressive,0.6525429678158955
2016,v6_aggressive,0.6962056769865889
2016,v6_aggressive,0.699143507578431
2016,v6_aggressive,0.6782594677711425
2016,v6_aggressive,0.6941211710845955
2016,v6_aggressive,0.6736423348377165
2016,v6_aggressive,0.6867411328335831
2016,v6_aggressive,0.6429733023546026
2017,v14_return,0.5162148312399082
2017,v14_return,0.4243405208088794
2017,v14_return,0.385939671806131
2017,v14_return,0.35927561648933665
2017,defensive,0.4690363217623235
2017,v14_return,0.5129648278005104
2017,v14_return,0.5799462934531394
2017,v14_return,0.47874494324544936
2017,v14_return,0.3842443128100875
2017,v14_return,0.5102809708196551
2017,v14_return,0.5479794820642523
2017,v14_return,0.39933025457315297
2017,v14_return,0.41220363480564703
2017,v14_return,0.41171566564530215
2017,v14_return,0.4854655263296138
2017,v14_return,0.42109424536675677
2017,v14_return,0.493346641824455
2017,v14_return,0.5945471242754357
2017,v14_return,0.5521430590254703
2017,defensive,0.4429985959265869
2017,v14_return,0.5652118306081779
2017,v14_return,0.6145116819139936
2017,v14_return,0.53304817664574
2017,v14_return,0.5062025800720877
2017,v14_return,0.5277071949806962
2017,v14_return,0.5000529044122084
2017,v14_return,0.530594113889347
2017,v14_return,0.541215803170199
2017,v14_return,0.48332928590611524
2017,v14_return,0.451715275605525
2017,v14_return,0.533492766234924
2017,v14_return,0.36044720385877677
2017,v14_return,0.5105991069010494
2017,v14_return,0.49989779962527603
2017,v14_return,0.45258943732252976
2017,defensive,0.46864560696877977
2017,v14_return,0.5200725043893493
2017,v14_return,0.4586165811999704
2017,v14_return,0.6175567389477465
2017,v14_return,0.6100846239314959
2017,v14_return,0.5439855730682891
2017,v14_return,0.5521340870702627
2017,v14_return,0.6042730341034606
2017,v14_return,0.5268377783545047
2017,v14_return,0.48650035169393613
2017,v14_return,0.4031904639783871
2017,v14_return,0.6025449167470831
2017,v14_return,0.4813866416103296
2017,v14_return,0.5282266351245853
2017,v14_return,0.5362601992889955
2017,v14_return,0.5891449001004516
2017,v14_return,0.5198398751737431
2018,v14_return,0.5074570010497308
2018,v14_return,0.5424118085913374
2018,v14_return,0.5591565048652284
2018,v14_return,0.5480064904963876
2018,defensive,0.41028595781564003
2018,benchmark_core,0.39594509048708204
2018,defensive,0.47808784200497056
2018,defensive,0.4693238723466276
2018,v14_return,0.4875708366956861
2018,v14_return,0.7035910880413287
2018,v14_return,0.6467857748567426
2018,benchmark_core,0.40676865295631415
2018,v14_return,0.4498302834688234
2018,v6_aggressive,0.36581036729440075
2018,v6_aggressive,0.3898069357613848
2018,benchmark_core,0.4110064733787526
2018,v6_aggressive,0.4022975117499907
2018,v14_return,0.42284178748036266
2018,v14_return,0.5506761794156337
2018,v14_return,0.5327133784216378
2018,defensive,0.47216606103471204
2018,v14_return,0.4033098780650961
2018,defensive,0.45040599045378826
2018,defensive,0.5618290809156545
2018,v14_return,0.5277961645325782
2018,v14_return,0.5004267302434289
2018,defensive,0.4473264008169259
2018,defensive,0.4376191584229878
2018,defensive,0.620064949377942
2018,defensive,0.4803704097431898
2018,benchmark_core,0.37917303925241486
2018,defensive,0.5159677075387733
2018,defensive,0.6300612117585498
2018,defensive,0.6215156163925426
2018,defensive,0.6234807353230087
2018,v14_return,0.41979281918244604
2018,benchmark_core,0.48869100400227805
2018,benchmark_core,0.5514270968348833
2018,v14_return,0.5546332728879759
2018,benchmark_core,0.5705072129850202
2018,v6_aggressive,0.4061198995064004
2018,v6_aggressive,0.5174070455536175
2018,v6_aggressive,0.4327628374018083
2018,v6_aggressive,0.6698077656536106
2018,v6_aggressive,0.7009992799443654
2018,v6_aggressive,0.7545044015673428
2018,v6_aggressive,0.7930220450664616
2018,v6_aggressive,0.7656347283754492
2018,v6_aggressive,0.6564878896385574
2018,v6_aggressive,0.4960811736472668
2018,v6_aggressive,0.48347002464304867
2018,v6_aggressive,0.4928601749799366
2019,v6_aggressive,0.47922145488054635
2019,defensive,0.40196452503577573
2019,v6_aggressive,0.7137794390547678
2019,v6_aggressive,0.693696038961146
2019,v6_aggressive,0.5993583213164321
2019,v6_aggressive,0.6097420324128595
2019,v6_aggressive,0.44126076760115546
2019,v6_aggressive,0.3807015198975098
2019,defensive,0.4233297155760496
2019,v14_return,0.3041563055982804
2019,defensive,0.5309654783745429
2019,v14_return,0.34756222728226516
2019,defensive,0.419037366217919
2019,v14_return,0.429200341056744
2019,v14_return,0.40437240894530363
2019,defensive,0.43844015286305094
2019,v14_return,0.3913637394830396
2019,defensive,0.42684716765548447
2019,defensive,0.38626848800513536
2019,v14_return,0.336916910917057
2019,benchmark_core,0.5425195010979151
2019,benchmark_core,0.409005183411723
2019,v14_return,0.505338205411584
2019,v14_return,0.46591425895140154
2019,v14_return,0.5566314767058863
2019,v14_return,0.5524095818044189
2019,v14_return,0.5549947120401555
2019,v14_return,0.5169111659933696
2019,defensive,0.42178354980027544
2019,v14_return,0.4696942595060418
2019,benchmark_core,0.34466098121712363
2019,benchmark_core,0.4585961652717163
2019,benchmark_core,0.44355775186521945
2019,v6_aggressive,0.3052009360846515
2019,v14_return,0.4521454286685185
2019,v14_return,0.5109657754057473
2019,v14_return,0.41336928247687765
2019,v14_return,0.46602453470380545
2019,benchmark_core,0.3378027778755207
2019,v6_aggressive,0.3546543572065894
2019,v6_aggressive,0.37822129688294504
2019,defensive,0.4068611928878726
2019,v14_return,0.35988537155540745
2019,v14_return,0.34070442076672663
2019,v14_return,0.46095574663600014
2019,v14_return,0.5225028180303457
2019,defensive,0.46780115398152067
2019,defensive,0.4164688045398211
2019,v14_return,0.4946406570963112
2019,v14_return,0.4929159947665852
2019,v14_return,0.510469964173193
2019,v14_return,0.717991889440428
2020,v14_return,0.6480293962882269
2020,v14_return,0.6643732217233189
2020,v14_return,0.6698298133068699
2020,defensive,0.6389619885037656
2020,v14_return,0.5047614279454803
2020,v14_return,0.5525097498688895
2020,v14_return,0.5775907555949994
2020,v14_return,0.43538451192163014
2020,defensive,0.3532135427583393
2020,v6_aggressive,0.3735878861466008
2020,benchmark_core,0.3958542485680966
2020,defensive,0.4160396469492852
2020,benchmark_core,0.4038439976511833
2020,defensive,0.4184520977018344
2020,defensive,0.4168148500058193
2020,defensive,0.38056847938479915
2020,defensive,0.35467374779008254
2020,defensive,0.38009308648880424
2020,v6_aggressive,0.38899882466687324
2020,defensive,0.5097826359137723
2020,v6_aggressive,0.45590625513742766
2020,v6_aggressive,0.44716828644211404
2020,v14_return,0.5971643590252038
2020,v6_aggressive,0.4443180166327725
2020,defensive,0.41728056600516605
2020,defensive,0.42664544010531846
2020,defensive,0.39091341618087644
2020,v6_aggressive,0.38597014520773015
2020,v14_return,0.3514936521959887
2020,v6_aggressive,0.3961326899374335
2020,v14_return,0.4365500985910118
2020,v14_return,0.4137632744555044
2020,v14_return,0.4181902210207772
2020,defensive,0.43554770459965797
2020,v14_return,0.6726757514170152
2020,v6_aggressive,0.3981956752382602
2020,v14_return,0.47132187266053105
2020,v6_aggressive,0.3205244871794153
2020,benchmark_core,0.29359660053875575
2020,benchmark_core,0.4157233960620085
2020,v14_return,0.5183549651079076
2020,v14_return,0.509979086767583
2020,v14_return,0.377288406608668
2020,benchmark_core,0.6016494137954498
2020,defensive,0.41911163886930025
2020,benchmark_core,0.35506986778471744
2020,benchmark_core,0.4064244103073401
2020,benchmark_core,0.31522049912048034
2020,v14_return,0.3502766854641942
2020,v6_aggressive,0.38433836344517636
2020,v14_return,0.3354965406209329
2020,defensive,0.4164048765408277
2021,v14_return,0.4264205841291241
2021,v14_return,0.5669283867432616
2021,benchmark_core,0.45932973448124675
2021,v14_return,0.47543729282683306
2021,defensive,0.37124273051922607
2021,v14_return,0.5094635492019749
2021,v14_return,0.5541686208807645
2021,v14_return,0.43797117104368954
2021,defensive,0.4413027408253216
2021,benchmark_core,0.5555422152145345
2021,benchmark_core,0.5158895022338515
2021,benchmark_core,0.5571018410573959
2021,benchmark_core,0.5031601527763878
2021,benchmark_core,0.3558248693821141
2021,v14_return,0.47436340055777065
2021,v14_return,0.5329941898977303
2021,v14_return,0.3771059375854309
2021,v14_return,0.47704781351846126
2021,v14_return,0.433734562948034
2021,benchmark_core,0.5266981503452339
2021,benchmark_core,0.5260041385860363
2021,benchmark_core,0.5000856796897697
2021,v14_return,0.39457105961842076
2021,v14_return,0.48731916435770556
2021,defensive,0.5554917846184935
2021,defensive,0.570933691635992
2021,defensive,0.4202514363360773
2021,v14_return,0.43870862763999285
2021,defensive,0.5690535203115756
2021,v14_return,0.42735629126497554
2021,v14_return,0.48187437273855044
2021,defensive,0.44755989100045646
2021,defensive,0.5375477263319179
2021,defensive,0.581973407182306
2021,defensive,0.4810787483917285
2021,v14_return,0.4758976659743399
2021,defensive,0.5639312819628698
2021,defensive,0.6035169188649712
2021,defensive,0.509279470840633
2021,defensive,0.4552441463890604
2021,defensive,0.30325690451191983
2021,benchmark_core,0.3580227539448631
2021,benchmark_core,0.31641115765508615
2021,defensive,0.3759858874025982
2021,defensive,0.49426124487838796
2021,defensive,0.5748448143279107
2021,defensive,0.5710018826029689
2021,defensive,0.4369497137434679
2021,benchmark_core,0.40618319966969074
2021,defensive,0.39788986061653997
2021,v14_return,0.40134582307852074
2021,v14_return,0.4883470255637148
2021,v14_return,0.48364561826777763
2022,defensive,0.3908441681211633
2022,defensive,0.3521172084519236
2022,v6_aggressive,0.4202918467328981
2022,benchmark_core,0.5699072024075004
2022,v6_aggressive,0.4284711196085269
2022,benchmark_core,0.5511292324192607
2022,benchmark_core,0.5125162933001358
2022,benchmark_core,0.45540541404205936
2022,benchmark_core,0.5867728153414853
2022,benchmark_core,0.5467251494716371
2022,v6_aggressive,0.4918586398142727
2022,v6_aggressive,0.6569421636101818
2022,v6_aggressive,0.671508284522687
2022,v6_aggressive,0.6606079839810839
2022,v6_aggressive,0.4517820233283144
2022,v6_aggressive,0.4161043629950149
2022,benchmark_core,0.547289976546143
2022,benchmark_core,0.5934434530134882
2022,benchmark_core,0.5898692397090823
2022,benchmark_core,0.5829183984326656
2022,benchmark_core,0.48129213533955395
2022,benchmark_core,0.46767512574053816
2022,benchmark_core,0.43004343853896915
2022,benchmark_core,0.5802811039983613
2022,benchmark_core,0.46960554852982606
2022,benchmark_core,0.5847607377208477
2022,benchmark_core,0.5628643577088364
2022,v6_aggressive,0.576779277853215
2022,v6_aggressive,0.687407784794496
2022,v6_aggressive,0.6083747662879877
2022,v6_aggressive,0.6620099099823951
2022,v6_aggressive,0.5588899196456663
2022,v6_aggressive,0.5601080722976886
2022,v6_aggressive,0.3732073671602155
2022,benchmark_core,0.34552215681415366
2022,v6_aggressive,0.449243030008339
2022,benchmark_core,0.28371164702930646
2022,benchmark_core,0.46070759173798215
2022,benchmark_core,0.3938652151221209
2022,benchmark_core,0.488500293140134
2022,benchmark_core,0.5661816801306048
2022,benchmark_core,0.4734099186377866
2022,v6_aggressive,0.42516758175966174
2022,benchmark_core,0.493164592557089
2022,v6_aggressive,0.6060256900635994
2022,v6_aggressive,0.5953136415511718
2022,v6_aggressive,0.6420657143112607
2022,v6_aggressive,0.567280921962398
2022,v6_aggressive,0.5172335235101094
2022,v6_aggressive,0.3755092074136943
2022,v6_aggressive,0.49115858639651266
2022,v6_aggressive,0.5135719335820796
2023,v6_aggressive,0.5333919138948242
2023,v6_aggressive,0.40680344995100015
2023,v6_aggressive,0.4488784213839886
2023,v6_aggressive,0.3276280657384547
2023,v6_aggressive,0.366318771318594
2023,v14_return,0.3360283014760277
2023,defensive,0.2899428970849136
2023,benchmark_core,0.3737014310374004
2023,benchmark_core,0.3321325274747826
2023,defensive,0.2684152678570119
2023,v14_return,0.33049352065946075
2023,v14_return,0.39944739197155077
2023,v14_return,0.45515644271881694
2023,defensive,0.527891830763473
2023,v14_return,0.40861092243241115
2023,v14_return,0.41254310817267104
2023,v14_return,0.489944052462739
2023,defensive,0.43169801510410066
2023,v14_return,0.5069970266723223
2023,v14_return,0.4049801333515243
2023,v14_return,0.4198194685031045
2023,v14_return,0.5278477946724481
2023,defensive,0.4142911725361791
2023,v14_return,0.5629410689583796
2023,v14_return,0.5699810538755066
2023,v14_return,0.5867677070932376
2023,v14_return,0.553865378986123
2023,v14_return,0.5084694372760689
2023,v14_return,0.5157539550893492
2023,defensive,0.4294989886107647
2023,v14_return,0.41083216557634705
2023,v14_return,0.4040187033544348
2023,v14_return,0.41439707755685606
2023,defensive,0.4081216574414242
2023,v14_return,0.3771077522123515
2023,v14_return,0.4609024277230984
2023,defensive,0.3456324954042034
2023,defensive,0.38007523963865686
2023,defensive,0.29570152362976904
2023,v6_aggressive,0.3442289892661102
2023,defensive,0.2812255800849365
2023,v6_aggressive,0.45009725441216875
2023,v6_aggressive,0.39989393845684706
2023,v6_aggressive,0.30690363911032165
2023,v14_return,0.4248237323367186
2023,v14_return,0.5531163579192464
2023,v14_return,0.5900285235300502
2023,defensive,0.3451788161194816
2023,defensive,0.41057033470211324
2023,defensive,0.5365005294692062
2023,defensive,0.5931599244184329
2023,defensive,0.597898353357321
2024,v14_return,0.4787911280772586
2024,v14_return,0.4407132927761017
2024,defensive,0.41961888987539975
2024,defensive,0.4922342448834843
2024,v14_return,0.5300084392619575
2024,v14_return,0.4707496715134958
2024,v14_return,0.47121266525088
2024,v14_return,0.522835423914598
2024,v14_return,0.5653923389379227
2024,v14_return,0.5009845226160452
2024,v14_return,0.39246464442651563
2024,v6_aggressive,0.3529138200152531
2024,v6_aggressive,0.3725568239920791
2024,v6_aggressive,0.40923639968059433
2024,v6_aggressive,0.3525189121473047
2024,v6_aggressive,0.3404097252931436
2024,v6_aggressive,0.4446748500016482
2024,v6_aggressive,0.3303158745939403
2024,v6_aggressive,0.3524758585765584
2024,v14_return,0.27320781054405896
2024,v14_return,0.48876767656373066
2024,defensive,0.39437231769551095
2024,v14_return,0.3872035873646338
2024,defensive,0.5224718592926356
2024,defensive,0.5400166325062261
2024,defensive,0.5117546753760647
2024,defensive,0.39635171807311886
2024,defensive,0.35057634653324476
2024,v14_return,0.3920030451916271
2024,defensive,0.3248781208902474
2024,defensive,0.49871233007819127
2024,defensive,0.4192900329234929
2024,defensive,0.32864967793221145
2024,defensive,0.3588678786291718
2024,v6_aggressive,0.28100260387358594
2024,v6_aggressive,0.4337842793309263
2024,v6_aggressive,0.3281284545993757
2024,v6_aggressive,0.34263294467600597
2024,v6_aggressive,0.3755423102036006
2024,v6_aggressive,0.4471202572758205
2024,v6_aggressive,0.44410675037666947
2024,v6_aggressive,0.4049576151664788
2024,v6_aggressive,0.38397670458224786
2024,v14_return,0.38124173704868086
2024,v14_return,0.5582579421046481
2024,benchmark_core,0.3064733344173911
2024,v14_return,0.429663586326738
2024,v14_return,0.43028021028817265
2024,defensive,0.46710288401169464
2024,defensive,0.3403695737961227
2024,defensive,0.28908586525186125
2024,benchmark_core,0.3058356031332633
2025,defensive,0.2985729044590888
2025,benchmark_core,0.30549275878083615
2025,benchmark_core,0.2721251482223619
2025,v14_return,0.3218311018904544
2025,v6_aggressive,0.34629184073781527
2025,v6_aggressive,0.4269934771475311
2025,benchmark_core,0.30556342462840924
2025,v14_return,0.31210538288038053
2025,defensive,0.4116969330418533
2025,defensive,0.4061660757518589
2025,benchmark_core,0.4090347799227464
2025,benchmark_core,0.4627967303736446
2025,benchmark_core,0.480491237445528
2025,benchmark_core,0.47259565615847554
2025,benchmark_core,0.43934690995431147
2025,benchmark_core,0.48539144549450325
2025,benchmark_core,0.506433951860906
2025,v6_aggressive,0.37683324914531563
2025,v6_aggressive,0.341235999553914
2025,v6_aggressive,0.6256992956245094
2025,v6_aggressive,0.5012555547044367
2025,v6_aggressive,0.4752436010445942
2025,v14_return,0.38074625895128233
2025,v14_return,0.29194664495465583
2025,v14_return,0.38285192071805974
2025,defensive,0.3794990797598268
2025,defensive,0.37472363890614496
2025,v14_return,0.4697954138238474
2025,defensive,0.49185253205319723
2025,defensive,0.5100362682226696
2025,v14_return,0.3873792754996612
2025,v14_return,0.44104556909123194
2025,defensive,0.43815797830593495
2025,defensive,0.40466698106961557
2025,defensive,0.34640732037283883
2025,defensive,0.4039947009786602
2025,defensive,0.3252762791265008
2025,defensive,0.5150358978177166
2025,defensive,0.5339189498243999
2025,v14_return,0.35038844680733117
2025,v14_return,0.3471447604134833
2025,v14_return,0.2750812702618983
2025,v14_return,0.3421559057123402
2025,defensive,0.3585102583394902
2025,defensive,0.40698988032051775
2025,defensive,0.3515887995375079
2025,defensive,0.49197243076446207
2025,defensive,0.35650339325152913
2025,defensive,0.3943891471594743
2025,v14_return,0.36229302617888215
2025,v14_return,0.3995660392711263
2025,v14_return,0.32068035304539066
2026,defensive,0.30895500080636
2026,v6_aggressive,0.295145482828963
2026,defensive,0.3513158918358824
2026,defensive,0.35396569122787724
2026,v6_aggressive,0.3416425252104379
2026,benchmark_core,0.3557792574982329
2026,benchmark_core,0.35112904942817513
2026,defensive,0.3361616770080702
2026,defensive,0.39423206966018165
2026,defensive,0.36706124792106126
2026,defensive,0.33926454240172166
2026,v6_aggressive,0.3556037147855998
2026,defensive,0.3660740899938624
2026,benchmark_core,0.3363379341831363
2026,v6_aggressive,0.3141657392365989
2026,benchmark_core,0.32689916659638274
2026,benchmark_core,0.3990567350607347
2026,benchmark_core,0.3140178872508539
2026,benchmark_core,0.30704386080517604
2026,defensive,0.33956332742239936
2026,defensive,0.3182234816772572
2026,defensive,0.2967482078786106
2026,defensive,0.37537041701792384
2026,defensive,0.4178688666840471
